id,created_at,text
1016474578649001984,2018-07-10 00:09:59,"@VinnyLingham @SatoshiLite @adam3us LOL. Then we detox, and wait for the next wave of value creation."
1016471614807007233,2018-07-09 23:58:12,"@VinnyLingham @SatoshiLite @adam3us Leverage. BTC to buy ICOs, ICO funds then used to buy more ICOs. But ultimately let's say ICO projects are not dotcoms, and they create value, then BTC being the reserve currency should be lower than the economy. 
e.g.
Real Estate ~$280T
Equities ~$80T
FIAT M2 ~$30T"
1016468686956310528,2018-07-09 23:46:34,"@VinnyLingham @SatoshiLite @adam3us We adapt, like we always do."
1016468389945069568,2018-07-09 23:45:23,"RT @woonomic: @VinnyLingham @SatoshiLite Just met a bunch of devs in Lisbon including @adam3us. All I see are genuine people. Yes, it's slo…"
1016467221558824960,2018-07-09 23:40:45,"@VinnyLingham @SatoshiLite @adam3us They matter a lot in later stages. Open standards need to be open. Takes time, the Internet was invented in 1969. Tim Burners-Lee created WWW in 1990. Commercialisation happened mid-1990s. The Internet would not have happened if 1969-1995 was driven by business. #playthelonggame"
1016455785407238144,2018-07-09 22:55:18,"@VinnyLingham @SatoshiLite @adam3us I also know there's pain from a business sense. I'm also involved in Exodus Wallet, and we hurt every time the chain congests. As does Shapeshift and every other venture that relies on Bitcoin. So I understand there are some real practicalities that could have been done better."
1016455170979450880,2018-07-09 22:52:52,"@VinnyLingham @SatoshiLite Just met a bunch of devs in Lisbon including @adam3us. All I see are genuine people. Yes, it's slow and messy, but I don't see any conspiracy. LN is open standard proposed in 2015, reference standard in 2016, with multiple implementations. Our web standards took time too."
1016283648167833600,2018-07-09 11:31:18,@adam3us @nimdaamidn @KLoaec @doweig @XavierLava UTXOs are ignored for batched and  normal txs and one output txs (without an UXTO) tend to be clearing from one wallet to another by the same user. So filters out 'wallet cleaning' operations.
1016282256438988806,2018-07-09 11:25:46,@adam3us @nimdaamidn @KLoaec @doweig @XavierLava Or maybe outputs per day minus transactions per day. Approximates the real transaction rate taking into account batching. I've yet to see anyone do this chart.
1015629575395606533,2018-07-07 16:12:14,"@nimdaamidn @adam3us @KLoaec @doweig @XavierLava Bitcoin blocksize right now is pretty close to what @adam3us recommended in 2015. Segwit activated in 2017 with a maximum 'elastic' block size of 4MB (when including the witness partition). Bear in mind, Segwit was unknown in 2015 and Adam Back does not just get to decide."
1015610838974124033,2018-07-07 14:57:47,"Really love the casual feel of The Block, Lisbon's Bitcoin Cafe started by @KLoaec 18 months ago. It's a Saturday, it's officially closed. Still, there's 7 people here, including (in photo) @doweig working on custodial vault solutions, and @XavierLava on regulatory research. https://t.co/iumUZ5EDjc"
1014797602926325760,2018-07-05 09:06:17,@lopp Gotta love Portugal. :-)
1014557780433203200,2018-07-04 17:13:19,@Thaman1111 @lopp The future is built on fixing what's broke. Not hiding failures.
1014530834487861248,2018-07-04 15:26:14,"@andupotorac But can Million Dollar Homepage, an Internet experiment, take payment in an Internet-native currency at the minimum amount of one hundredth of a cent per pixel. That's 1 satoshi in one transaction, not aggregated."
1014528605940957185,2018-07-04 15:17:23,"RT @peterktodd: ""We did a blockchain analysis and @BitPay lost about half of their traffic by mandating BIP70"" @bitrefill's presentation @b…"
1014525556291821569,2018-07-04 15:05:16,"What a cool art project, one Satoshi for one pixel. https://t.co/TQDeazhPfI, a demonstration of the #LightningNetwork at #BuildingOnBitcoin Lisbon. https://t.co/BbmtBLQmSy"
1014518704258912256,2018-07-04 14:38:02,"For those who exchange between coins directly inside their multi-coin wallets (Exodus, Jaxx, Coinomi, Blockchain Wallet etc). What platform do you do most of your volume?"
1014509511908954112,2018-07-04 14:01:30,"Fabrice Drouin speaks on the history of the Lightning Network, an open standard initiated by an RFC process, hence our healthy ecosystem of multiple implementations. #BuildingOnBitcoin Lisbon https://t.co/ECqf42GOqA"
1014475948262076416,2018-07-04 11:48:08,"""Little spoken about, Bitcoin scales infinitely; in transaction value. It's possible to transact the entire money supply in one tx, it's the transaction volume that doesn't scale on the base layer. That's what layering solutions are about."" @evoskuil at #BuildingOnBitcoin"
1014471554317586432,2018-07-04 11:30:41,"@stp_ip @lopp Lopp spoke on Casa, a new solution he's working on to address this issue."
1014461704023965696,2018-07-04 10:51:32,"An estimated 4m BTC lost, 2m BTC stolen. @lopp at #BuildingOnBitcoin https://t.co/xsXayfKiaP"
1014116306520457216,2018-07-03 11:59:03,@ZDubuya LOL. Engineers behind this revolution would rather build stuff and put a dent in the world. Whatever floats your boat. 🔨 🚙 🚤
1014056118472052736,2018-07-03 07:59:53,"Looking forward Building on Bitcoin conference, Lisbon. Doors open in 1 min. :) https://t.co/bca0x680mN"
1013489141516865537,2018-07-01 18:26:55,@ercwl I’m sure you get this is semantics. I’m also sure you understand it’s unlikely a single company will exceed the size of the fiat money supply it conducts trades “within”.
1013486503182258176,2018-07-01 18:16:26,@chenxicai1 @DoveyWan @ethereumJoseph @VitalikButerin Machine driven velocity via IoT and automation of sales and purchase may push velocity higher. This is because more GDP productivity is enabled and that transactional activity increases the churn of a fix supply currency. In the fiat world they would print more units of trade.
1013484367824293888,2018-07-01 18:07:57,"@chenxicai1 @DoveyWan @ethereumJoseph @VitalikButerin The settlement time does not primarily influence human driven velocity IMO. It’s the intent to spend by humans that drive it, settlement time is just latency. To this point BTC velocity tracks very closely to M2 USD velocity https://t.co/bOQaovZlkw"
1013061465157189632,2018-06-30 14:07:29,"@sovereignmonkey @AJSaintWarrior The problem with all of these discussions is they fail to take into account what the technology will look like in a few years. And how technology, at scale, will push back on old definitions."
1013059633613713409,2018-06-30 14:00:13,@ercwl The main takeaway is crypto is competing for the working unit of trade and it's valuation arises from transactional dynamics. Comparing that to a company will lead to the wrong model of valuation and orders of magnitude of error.
1013058727216181249,2018-06-30 13:56:36,"@ercwl ""exists within"" != ""smaller than"". I'm aware that it's velocity dependent derived by quantity theory of money. In actuality, some real estate mcap (held to shelter from inflation) to be diverted into Bitcoin so BTC velocity would reduce, increasing network value ceiling vs fiat."
1013013571855421440,2018-06-30 10:57:11,"The media just doesn’t understand Bitcoin cannot be compared to companies. If Bitcoin actually wins then all companies, all GDP, will exist within Bitcoin’s network valuation. I’m waiting for media to compare to M1 and M2 USD money supply. Give it a few years. https://t.co/uLmvuB8Zed"
1012782283542224896,2018-06-29 19:38:07,@gwilliams81 BTW transaction rate is a red herring. It's the value transmitted by the chain that is more telling. Also low value dust level spam attacks pre Segwit is not to be discounted. It inflated the transaction rate previously.
1012781687690944512,2018-06-29 19:35:45,@gwilliams81 This chart will show you a bit more clearly the transaction rate https://t.co/JB8Uwx4psA. Note the drop whenever the markets crashed. This is super imposed on an increasing user base. Then we hit the ceiling and now we also have drops from batching.
1012739760400621569,2018-06-29 16:49:09,@nimdaamidn We have full node Bitcoin clients and light clients using third party nodes for on chain Bitcoin wallets. This is not that different IMO. The option is there not to use 3rd parties. But U should ask a LN expert their thoughts.
1012737664590778368,2018-06-29 16:40:49,@gwilliams81 Combination of bear market (most transactional volume is speculative trading and investment) and batching. 2016-17 was bull. That amplifies tx volume.
1012730190492065792,2018-06-29 16:11:07,"That's my chart, over a year ago. Since then Segwit adoption has kept up with transactional demand, buying enough time for layer 2 scaling. Block fill ratio is now low enough that financial incentives for miners to spam the network into congestion is now out of reach. #propaganda https://t.co/IyDUM57Qf3"
1011335347857477632,2018-06-25 19:48:31,@ComfortZones3 PMed
1011241296751677440,2018-06-25 13:34:47,RT @bradmillscan: Wow the crypto markets are so bad that @CoinMarketCap decided to stop showing ads for ICOs and instead shows coupons for…
1011088541542174721,2018-06-25 03:27:48,"@mikedank9 @sal__ohcin Late 2018 if they hit their targets, most of them will be in 2019."
